id,year,month,employment_status,job_title,job_years,is_manager,hours_per_week,telecommute_days_per_week,education,is_education_computer_related,certifications,salary
3519,2017,1,2,2,3.0,0,40.0,0.0,2,1.0,1,7000.0
3520,2017,1,2,2,7.0,0,40.0,0.0,3,1.0,0,7332.0
3521,2017,1,2,2,4.4783951490631795,0,40.3792591376114,2.0,2,1.0,1,7887.355291386909
3522,2018,12,2,2,4.51547895160395,1,42.4202808744489,1.0,2,1.0,1,7588.50904536073
3523,2017,12,2,1,3.4071563051657003,0,41.405996926477606,0.0,2,0.0,1,6525.94355483067
3524,2017,12,2,1,1.0,1,40.0,0.0,0,0.0,1,6972.0
3525,2017,1,2,2,4.99722354162143,1,40.37841704462829,0.0,3,1.0,1,7366.409174996129
3526,2017,12,2,2,4.67085931479082,0,41.413155957518605,2.0,1,1.0,1,6836.395457594821
3527,2018,12,2,2,4.889672192181781,0,40.350866403134106,0.0,3,1.0,1,6902.78415473201
3528,2017,12,2,2,4.82728549228549,0,40.9208207070707,5.0,0,0.0,1,7260.6786269286295
3529,2017,12,2,1,1.0,0,40.0,0.0,3,0.0,0,5916.0
3530,2017,1,2,5,5.0,1,40.0,0.0,1,1.0,0,7166.0
3531,2018,12,2,2,6.0,1,40.0,1.0,2,1.0,1,9583.0
3532,2018,1,2,1,7.0,0,45.0,0.0,2,0.0,0,7916.0
3533,2017,1,2,2,2.0,0,45.0,0.0,2,1.0,0,6166.0
3534,2017,12,1,4,1.0,1,40.0,5.0,2,0.0,0,6250.0
3535,2017,12,2,2,3.0,0,45.0,0.0,0,0.0,1,6083.0
3536,2018,12,2,5,5.0,1,40.0,,2,0.0,1,7166.0
3537,2018,12,0,2,5.53146031746032,0,40.06,3.0,2,0.0,1,7714.33111111111
3538,2017,1,2,2,5.0,0,42.0,0.0,2,0.0,0,9166.0
3539,2017,12,2,1,4.7707968745634,0,40.8104297959568,0.0,2,1.0,1,6573.34496751579
3540,2018,12,2,2,4.04073862302981,0,40.9044485061286,0.0,2,0.0,0,7107.089169939409
3541,2017,12,2,5,7.0,0,40.0,,3,1.0,1,10416.0
3542,2017,12,2,2,4.56334920634921,0,39.309992784992794,0.0,0,0.0,1,5975.06684786765
3543,2017,12,0,1,4.58853571428571,0,39.980833333333294,5.0,3,0.0,0,6718.8075
3544,2017,1,2,2,5.38916666666667,0,40.2540580808081,3.0,0,0.0,1,7074.30340689866
3545,2018,1,2,2,4.0,0,40.0,0.0,2,1.0,0,5583.0
3546,2017,12,2,1,5.12024312760073,0,41.09457382013021,0.0,1,1.0,0,5871.87845699334
3547,2017,1,2,2,5.0,0,40.0,0.0,1,1.0,0,7166.0
3548,2017,1,2,2,5.0,0,40.0,0.0,1,1.0,1,7166.0
3549,2017,1,2,2,10.0,0,45.0,0.0,1,0.0,0,6666.0
3550,2017,1,2,6,5.0,0,40.0,0.0,2,1.0,0,7666.0
3551,2017,12,0,1,5.88666603133708,0,40.25,5.0,4,0.0,0,7021.55933458208
3552,2018,1,2,2,10.0,0,40.0,0.0,0,0.0,1,6666.0
3553,2017,1,2,2,4.6150413211557595,0,40.810169591180895,1.0,2,1.0,1,7342.12456054052
3554,2018,1,2,1,5.85867009379509,0,41.0618668831169,1.0,2,0.0,1,6406.958869602621
3555,2017,1,2,1,4.654,1,40.446,2.0,3,0.0,0,7495.94866666667
3556,2017,1,2,5,5.0,0,40.0,4.0,3,1.0,0,7166.0
3557,2017,1,2,1,10.0,0,40.0,0.0,0,1.0,1,3622.0
3558,2017,12,2,2,4.64083006561005,0,41.114137565130896,0.0,2,1.0,1,7052.09183260453
3559,2017,12,2,2,5.0,0,40.0,0.0,3,1.0,1,6250.0
3560,2017,1,2,7,4.96711437908497,1,40.7811425796426,0.0,0,0.0,1,7202.084373215021
3561,2017,12,2,2,3.0,0,40.0,0.0,2,1.0,0,5000.0
3562,2018,12,2,2,6.0,0,45.0,1.0,1,0.0,1,6250.0
3563,2017,12,2,2,4.04073862302981,0,40.9044485061286,0.0,2,0.0,0,7107.089169939409
3564,2017,1,2,2,5.0,0,40.0,5.0,0,0.0,1,7166.0
3565,2018,12,2,1,4.7707968745634,0,40.8104297959568,0.0,2,1.0,1,6573.34496751579
3566,2017,12,2,2,1.0,0,45.0,5.0,0,0.0,0,8833.0
3567,2018,12,2,2,5.0,0,40.0,5.0,2,0.0,1,7166.0
3568,2018,12,2,2,4.04073862302981,0,40.9044485061286,0.0,2,0.0,0,7107.089169939409
3569,2017,1,2,2,2.0,0,40.0,0.0,2,1.0,1,6458.0
3570,2017,12,2,6,7.06283333333334,0,42.0915555555556,0.0,1,1.0,0,6315.61118181818
3571,2017,12,2,2,4.39897442599596,0,40.9390320654104,0.0,2,1.0,0,6929.89287980687
3572,2017,12,2,2,5.0,0,40.0,4.0,2,1.0,1,7166.0
3573,2017,12,2,2,3.0,0,42.0,0.0,2,1.0,1,6916.0
3574,2017,1,2,1,5.0,1,40.0,4.0,2,1.0,0,7166.0
3575,2017,12,2,2,4.26138437820312,0,41.0792931889243,1.0,3,1.0,1,7627.85606106677
3576,2017,12,2,2,4.64083006561005,0,41.114137565130896,0.0,2,1.0,1,7052.09183260453
3577,2017,1,2,1,4.45645192422728,0,40.8940884054592,0.0,2,1.0,0,6564.939162516
3578,2017,12,2,5,3.0,1,42.0,0.0,2,0.0,1,8958.0
3579,2017,12,2,2,2.0,0,40.0,1.0,2,0.0,1,7500.0
3580,2017,12,2,1,3.0,0,40.0,2.0,2,0.0,1,6666.0
3581,2017,1,2,1,2.0,0,45.0,0.0,2,0.0,0,7791.0
3582,2017,1,2,2,5.0,0,40.0,1.0,2,0.0,1,7166.0
3583,2017,1,2,1,4.40575169812128,0,41.2008068716629,5.0,2,1.0,1,7513.610263884441
3584,2017,1,2,1,10.0,0,40.0,1.0,2,1.0,0,10000.0
3585,2017,1,2,4,5.0,1,40.0,0.0,0,0.0,0,7166.0
3586,2018,1,2,2,3.49217382746,0,41.5034226847194,1.0,2,0.0,0,7760.29556259317
3587,2017,1,2,2,5.0,0,40.0,0.0,2,1.0,1,7166.0
3588,2017,12,2,2,2.0,0,40.0,1.0,3,1.0,0,6000.0
3589,2017,12,2,2,5.074382395382389,0,41.7832896825397,1.0,3,0.0,1,6984.57825036075
3590,2017,1,2,7,5.0,0,40.0,4.0,2,1.0,1,7166.0
3591,2018,12,2,2,6.0,0,37.0,1.0,0,1.0,0,5000.0
3592,2017,1,2,1,1.0,0,38.0,0.0,2,0.0,1,5692.0
3593,2017,12,2,2,9.0,1,40.0,0.0,2,1.0,0,3916.0
3594,2017,12,2,2,5.41484649745679,0,40.512582352288206,1.0,1,0.0,1,7453.91735772153
3595,2017,12,2,2,2.0,0,40.0,1.0,2,1.0,1,6429.0
3596,2017,12,2,2,0.0,0,40.0,1.0,2,0.0,0,8166.0
3597,2017,12,2,2,3.0,1,40.0,0.0,2,1.0,1,8048.0
3598,2017,12,2,2,4.82728549228549,0,40.9208207070707,5.0,0,0.0,1,7260.6786269286295
3599,2017,12,2,2,2.0,0,40.0,0.0,2,1.0,0,8000.0
3600,2017,1,2,2,5.0,0,40.0,5.0,1,0.0,1,10416.0
3601,2017,1,2,2,3.0,0,45.0,0.0,2,1.0,0,6666.0
3602,2017,12,2,2,8.0,0,40.0,0.0,2,1.0,0,5186.0
3603,2017,1,2,5,5.0,0,40.0,3.0,1,0.0,1,7166.0
3604,2017,12,2,2,2.0,1,38.0,0.0,0,0.0,1,5750.0
3605,2017,12,2,5,1.0,0,40.0,1.0,0,0.0,1,7083.0
3606,2017,1,2,5,5.0,0,40.0,3.0,3,1.0,1,9166.0
3607,2017,1,2,2,3.0,0,45.0,0.0,3,1.0,0,6000.0
3608,2017,12,0,1,7.0,0,38.0,2.0,2,0.0,1,10000.0
3609,2017,1,2,1,5.0,1,40.0,0.0,3,1.0,1,7750.0
3610,2017,12,2,1,1.0,0,40.0,0.0,2,0.0,1,5583.0
3611,2017,1,2,2,5.0,0,40.0,0.0,2,1.0,1,9583.0
3612,2018,12,2,1,6.63925,0,43.256666666666696,3.0,1,1.0,0,5767.575
3613,2017,12,2,5,1.98459862275406,0,40.718080550771106,1.0,2,0.0,0,9536.15968295019
3614,2017,1,2,1,4.0,0,40.0,0.0,2,0.0,1,10625.0
3615,2017,12,2,2,5.0,0,38.0,0.0,2,1.0,1,6166.0
3616,2017,12,2,1,5.335898268398269,0,40.5185432900433,0.0,1,0.0,1,7418.52323989899
3617,2017,1,2,2,5.0,0,40.0,0.0,2,1.0,0,7166.0
3618,2019,1,2,2,4.0,0,40.0,0.0,2,1.0,0,8083.0
3619,2017,12,2,2,5.0,0,40.0,1.0,0,0.0,1,7166.0
3620,2017,1,2,7,4.0,0,45.0,0.0,2,0.0,1,7916.0
3621,2017,12,2,2,4.0120210955711,1,40.297410714285704,1.0,3,1.0,0,6836.916228632479
3622,2019,1,2,2,5.0,0,37.0,2.0,0,0.0,1,4500.0
3623,2017,12,2,1,5.0,0,40.0,0.0,2,1.0,0,8833.0
3624,2017,12,2,2,6.0,0,45.0,0.0,2,1.0,1,6250.0
3625,2017,1,2,2,5.0,1,40.0,0.0,0,0.0,1,7166.0
3626,2018,12,2,1,4.0,0,45.0,0.0,3,0.0,1,10000.0
3627,2017,12,2,2,5.0,0,42.0,1.0,2,1.0,1,7000.0
3628,2017,1,2,1,4.45645192422728,0,40.8940884054592,0.0,2,1.0,0,6564.939162516
3629,2018,12,2,2,5.0,0,40.0,0.0,0,0.0,0,7166.0
3630,2017,1,2,1,4.40575169812128,0,41.2008068716629,5.0,2,1.0,1,7513.610263884441
3631,2017,12,2,0,2.0,0,40.0,2.0,2,0.0,1,9583.0
3632,2018,12,2,1,5.0,0,42.0,0.0,2,0.0,0,4488.0
3633,2017,1,2,1,1.0,0,42.0,5.0,1,0.0,0,6250.0
3634,2017,1,2,5,3.2388722943723,1,42.051201659451706,0.0,2,1.0,1,7480.21681746032
3635,2017,1,2,2,4.31372537805332,0,41.2081405013545,2.0,3,1.0,1,6881.47696825479
3636,2017,12,2,1,3.0,0,40.0,2.0,4,0.0,0,9058.0
3637,2017,1,2,4,5.0,1,40.0,1.0,1,0.0,1,7166.0
3638,2017,12,2,1,7.0,0,45.0,1.0,2,1.0,1,7179.0
3639,2017,1,2,6,2.0,0,40.0,1.0,2,1.0,1,4333.0
3640,2018,1,2,2,10.0,0,38.0,0.0,3,0.0,0,3750.0
3641,2017,12,2,3,5.0,1,40.0,0.0,2,1.0,1,7166.0
3642,2017,12,2,2,5.0,0,40.0,2.0,2,1.0,1,9416.0
3643,2017,1,2,2,7.0,0,40.0,1.0,2,1.0,0,9083.0
3644,2017,1,2,1,3.0,0,40.0,0.0,2,1.0,0,6666.0
3645,2017,1,2,2,4.91772177201024,1,40.695877132686206,5.0,2,1.0,1,7731.14390465391
3646,2017,12,2,2,5.0,0,40.0,5.0,2,1.0,0,7166.0
3647,2017,12,2,2,5.286066162899269,0,40.3891035923141,0.0,0,0.0,0,6298.4874285714295
3648,2017,1,2,6,5.0,0,40.0,1.0,2,1.0,1,7166.0
3649,2017,1,2,1,2.0,1,42.0,0.0,2,1.0,1,8333.0
3650,2017,1,2,2,2.0,0,40.0,0.0,1,1.0,1,5416.0
3651,2017,1,2,2,10.0,0,42.0,1.0,3,0.0,1,8500.0
3652,2017,1,2,1,4.7424656287224005,0,40.343501970252,0.0,0,0.0,1,6493.877554539761
3653,2017,1,2,2,10.0,0,40.0,0.0,2,1.0,1,10166.0
3654,2017,1,2,2,5.0,0,40.0,0.0,2,0.0,0,7166.0
3655,2017,12,2,1,4.45645192422728,0,40.8940884054592,0.0,2,1.0,0,6564.939162516
3656,2017,1,2,2,6.0,1,45.0,0.0,2,1.0,1,7500.0
3657,2017,12,2,2,2.0,0,40.0,0.0,2,1.0,1,4750.0
3658,2017,12,2,2,6.66507657620158,0,42.1861481149569,5.0,2,0.0,0,8392.14819126707
3659,2018,12,2,5,10.0,1,40.0,5.0,2,1.0,1,9333.0
3660,2018,1,2,1,4.78393032736957,1,40.6144070291164,0.0,2,1.0,0,7187.743093820491
3661,2017,12,2,2,9.0,0,40.0,0.0,0,0.0,0,9416.0
3662,2017,12,2,1,3.0,1,40.0,5.0,1,0.0,0,4173.0
3663,2018,12,0,1,2.0,1,45.0,1.0,2,0.0,0,5333.0
3664,2017,12,2,1,1.0,0,45.0,0.0,2,1.0,0,5166.0
3665,2017,12,2,2,4.0,0,42.0,5.0,2,0.0,1,9880.0
3666,2017,12,2,5,5.0,1,40.0,3.0,2,0.0,1,7166.0
3667,2017,1,2,2,1.0,0,42.0,0.0,3,1.0,0,6437.0
3668,2017,12,2,2,2.0,1,45.0,1.0,0,0.0,1,10083.0
3669,2017,12,2,2,5.0,0,40.0,2.0,0,0.0,1,7166.0
3670,2017,12,2,2,10.0,0,40.0,2.0,2,1.0,0,9250.0
3671,2018,12,2,5,4.38466666666667,1,41.3120634920635,1.0,0,0.0,1,7533.60546031746
3672,2017,12,2,1,4.94511378307467,0,40.146451752994,0.0,3,1.0,0,6657.163452402261
3673,2017,1,2,2,6.276025613275619,0,42.907405982906,2.0,3,1.0,0,7893.53818403818
3674,2017,12,0,1,5.0,1,40.0,4.0,1,0.0,1,7166.0
3675,2017,12,0,2,1.0,0,40.0,0.0,3,1.0,1,5166.0
3676,2018,1,2,1,3.4071563051657003,0,41.405996926477606,0.0,2,0.0,1,6525.94355483067
3677,2017,1,2,1,8.0,0,45.0,5.0,2,1.0,0,9000.0
3678,2017,12,2,1,4.0,0,45.0,0.0,2,1.0,0,8750.0
3679,2017,1,2,1,4.5322380952381,1,40.145,4.0,1,0.0,0,6004.39033333333
3680,2017,12,2,2,5.0,0,40.0,0.0,2,0.0,1,7166.0
3681,2017,12,2,6,4.00837301587302,1,39.924108225108206,0.0,2,1.0,0,5825.22364652015
3682,2018,1,2,1,5.0,0,40.0,0.0,2,0.0,0,7166.0
3683,2017,12,2,2,10.0,0,40.0,5.0,1,1.0,0,7500.0
3684,2017,1,2,2,5.0,0,40.0,0.0,0,0.0,0,7166.0
3685,2018,12,2,1,4.11272897715222,0,40.8092582064971,0.0,2,0.0,0,6967.32449087088
3686,2017,1,2,7,4.43259360414828,0,40.9074639424867,1.0,2,0.0,1,7802.483963995709
3687,2018,12,2,1,6.57946428571429,0,42.7048571428572,3.0,3,1.0,0,7511.172671356421
3688,2017,12,2,5,4.91272838272838,1,41.37285778600489,0.0,2,1.0,0,7432.46547888223
3689,2017,1,2,2,4.0,1,45.0,0.0,2,1.0,0,9333.0
3690,2017,12,2,2,5.0,0,38.0,2.0,2,1.0,1,5666.0
3691,2017,12,2,2,2.0,0,45.0,0.0,2,1.0,1,5583.0
3692,2017,12,2,2,3.0843333333333303,1,41.629269841269796,1.0,0,0.0,0,6544.03216666667
3693,2018,12,2,1,5.2955,1,40.15,5.0,0,0.0,1,7314.89666666667
3694,2017,12,2,2,4.70116298476205,0,40.220211691912205,5.0,2,0.0,1,8176.91371427527
3695,2018,1,2,2,4.22536881685124,0,40.428527767042496,0.0,1,1.0,1,6927.16367895412
3696,2017,1,2,2,4.73792257742258,1,40.3612797619048,1.0,1,1.0,0,7150.397956349209
3697,2017,1,2,6,5.0,0,40.0,0.0,3,0.0,0,7166.0
3698,2017,12,2,6,7.06283333333334,0,42.0915555555556,0.0,1,1.0,0,6315.61118181818
3699,2017,1,2,2,5.0,0,40.0,0.0,2,1.0,0,7166.0
3700,2017,1,2,5,2.0,0,45.0,0.0,2,0.0,0,8916.0
3701,2017,12,2,1,5.0,0,43.0,0.0,2,1.0,1,8666.0
3702,2017,12,2,1,3.4071563051657003,0,41.405996926477606,0.0,2,0.0,1,6525.94355483067
3703,2017,12,2,4,1.0,1,42.0,5.0,3,0.0,1,7500.0
3704,2017,12,2,1,5.0,1,40.0,2.0,3,0.0,1,4583.0
3705,2017,12,2,5,4.28669444444445,0,41.4431944444444,5.0,3,0.0,0,8614.07825
3706,2017,12,2,1,2.90026345876346,0,40.3882857142857,0.0,1,0.0,0,5794.37218578644
3707,2017,1,2,2,10.0,0,40.0,1.0,2,1.0,0,10416.0
3708,2017,1,2,2,4.33048561027325,0,40.9734095118135,0.0,2,0.0,1,7298.82316186425
3709,2017,12,2,2,7.0,0,38.0,0.0,3,1.0,0,4583.0
3710,2018,12,2,2,4.2633494220164705,0,41.325061878877705,2.0,2,1.0,0,6644.85170744648
3711,2017,1,2,2,4.0,1,40.0,0.0,3,1.0,0,6483.0
3712,2017,12,2,2,3.9679184617841696,0,41.5335127323657,5.0,3,1.0,1,7724.735176013531
3713,2017,1,2,2,5.0,0,40.0,0.0,3,1.0,1,7166.0
3714,2017,12,2,2,5.0,0,40.0,0.0,2,1.0,1,7166.0
3715,2017,1,2,4,3.0,1,45.0,0.0,1,1.0,1,9000.0
3716,2018,12,0,2,5.0,0,40.0,1.0,2,0.0,1,7166.0
3717,2018,12,2,2,3.0,0,40.0,0.0,2,1.0,1,6487.0
3718,2017,1,2,1,3.0,0,45.0,0.0,2,0.0,0,7333.0
3719,2017,1,2,4,3.72166666666667,1,40.146666666666704,5.0,3,1.0,0,6636.57395238095
3720,2017,12,2,5,5.0,1,40.0,1.0,3,1.0,0,7166.0
3721,2017,12,2,1,4.07064526629927,0,40.8332818137705,0.0,0,0.0,0,6749.64577467426
3722,2017,1,2,2,4.30701587301587,1,40.046704710144894,1.0,2,0.0,0,6152.16555555556
3723,2018,12,2,4,4.813003219003219,1,41.8288132978133,2.0,2,1.0,1,7220.545163197909
3724,2017,12,2,1,4.53021967601617,1,42.3697304628169,0.0,2,1.0,1,7637.12788931453
3725,2017,1,2,2,5.0,1,40.0,2.0,2,0.0,0,7166.0
3726,2017,1,2,2,7.0,0,40.0,1.0,0,0.0,0,7833.0
3727,2017,12,2,1,4.94511378307467,0,40.146451752994,0.0,3,1.0,0,6657.163452402261
3728,2017,12,2,2,5.0,0,40.0,5.0,2,1.0,0,7166.0
3729,2017,12,2,5,10.0,0,37.0,0.0,1,0.0,1,6562.0
3730,2017,1,2,7,3.97975263806571,0,40.5721818831041,5.0,2,1.0,0,8183.66322334963
3731,2017,12,2,1,5.0,1,40.0,0.0,1,1.0,1,7166.0
3732,2018,12,2,2,5.0,1,40.0,2.0,2,1.0,1,7166.0
3733,2017,12,2,2,4.33048561027325,0,40.9734095118135,0.0,2,0.0,1,7298.82316186425
3734,2017,1,2,6,2.6035428833578,0,41.645859281460794,0.0,2,0.0,0,6660.982690796271
3735,2017,1,2,1,3.31916666666667,0,42.856666666666705,4.0,3,0.0,1,7108.72233333333
3736,2017,1,2,4,5.0,1,40.0,0.0,3,1.0,0,7166.0
3737,2018,12,2,2,4.8429897046345705,1,40.488096689215105,0.0,2,1.0,0,7044.55072291063
3738,2017,1,2,1,4.53021967601617,1,42.3697304628169,0.0,2,1.0,1,7637.12788931453
3739,2017,12,2,1,4.11272897715222,0,40.8092582064971,0.0,2,0.0,0,6967.32449087088
3740,2018,12,2,2,4.14672601405319,0,40.96771598007,0.0,3,1.0,0,7054.6438534377
3741,2017,1,2,2,10.0,0,40.0,0.0,3,0.0,1,8666.0
3742,2017,1,2,2,3.0,0,45.0,0.0,2,0.0,1,8916.0
3743,2017,12,2,2,5.0,1,40.0,1.0,3,0.0,1,7166.0
3744,2017,12,2,2,8.0,0,38.0,0.0,3,1.0,1,7500.0
3745,2017,12,2,2,5.10358453416377,0,41.130448574327296,5.0,2,1.0,1,7636.39359304152
3746,2017,1,2,1,6.0,0,40.0,0.0,2,1.0,0,10416.0
3747,2017,12,2,2,6.66507657620158,0,42.1861481149569,5.0,2,0.0,0,8392.14819126707
3748,2017,1,2,6,4.28383333333333,0,40.066315789473705,5.0,2,1.0,0,8009.937
3749,2017,1,2,1,3.95108824578712,0,40.2893202221973,1.0,2,1.0,0,7179.575611079859
3750,2017,12,2,2,1.0,1,45.0,0.0,1,1.0,1,7916.0
3751,2017,12,2,0,10.0,1,40.0,0.0,0,0.0,1,7083.0
3752,2017,12,2,1,4.4904804252764805,1,40.043482212232206,5.0,2,0.0,0,8010.360791847041
3753,2017,1,2,6,3.0,0,40.0,0.0,0,0.0,0,6666.0
3754,2017,1,2,2,1.0,0,40.0,0.0,2,1.0,0,5416.0
3755,2017,1,2,0,1.0,0,45.0,5.0,2,1.0,1,7333.0
3756,2017,1,2,4,3.0,1,42.0,0.0,2,0.0,0,6083.0
3757,2018,12,2,2,4.9070636832688095,0,40.727005354549604,0.0,0,0.0,1,6600.64001429953
3758,2018,12,2,2,5.0,0,40.0,0.0,2,1.0,0,7166.0
3759,2017,1,2,2,7.601080197580201,0,41.902629731379704,3.0,0,0.0,0,8474.19432251082
3760,2017,12,2,2,5.0,0,40.0,0.0,3,1.0,1,7166.0
3761,2017,1,0,1,6.0,0,45.0,0.0,3,1.0,0,6666.0
3762,2017,12,2,2,2.0,1,45.0,0.0,2,1.0,1,8750.0
3763,2017,1,2,1,1.0,0,45.0,0.0,2,1.0,0,8333.0
3764,2017,12,2,2,4.22536881685124,0,40.428527767042496,0.0,1,1.0,1,6927.16367895412
3765,2017,1,2,6,3.81350518925519,0,41.079518402349294,0.0,2,1.0,1,5877.59237340953
3766,2018,1,2,2,5.0,1,40.0,0.0,0,0.0,1,7166.0
3767,2018,1,2,3,4.84733333333333,0,40.553976190476206,2.0,4,1.0,1,7882.762
3768,2017,12,2,2,7.0,0,40.0,0.0,0,0.0,1,8291.0
3769,2017,12,2,1,5.0,0,45.0,5.0,3,1.0,0,7083.0
3770,2017,12,2,1,2.0,0,38.0,0.0,1,1.0,0,6250.0
3771,2017,1,2,2,10.0,0,40.0,0.0,2,0.0,0,6833.0
3772,2018,12,2,2,2.0,1,38.0,0.0,2,1.0,0,4410.0
3773,2017,12,2,2,3.0,0,37.0,0.0,3,1.0,0,5250.0
3774,2017,1,2,2,1.0,0,40.0,0.0,2,0.0,1,8750.0
3775,2017,12,2,5,5.396968253968249,0,39.438547619047604,1.0,2,1.0,1,7597.81434920635
3776,2018,12,2,2,4.39897442599596,0,40.9390320654104,0.0,2,1.0,0,6929.89287980687
3777,2017,12,2,2,3.79343849206349,0,38.85068067226889,3.0,1,1.0,1,6954.07499922884
3778,2017,1,2,2,10.0,0,40.0,0.0,2,1.0,0,9166.0
3779,2017,12,2,1,10.0,0,45.0,3.0,3,1.0,1,8083.0
3780,2017,12,2,2,3.0843333333333303,1,41.629269841269796,1.0,0,0.0,0,6544.03216666667
3781,2017,1,2,2,5.0,1,40.0,1.0,0,0.0,1,7166.0
3782,2017,12,2,2,4.0,0,40.0,0.0,2,0.0,0,4833.0
3783,2017,12,2,1,4.0,0,45.0,0.0,2,0.0,1,6583.0
3784,2017,12,2,2,6.0,0,40.0,2.0,2,1.0,1,4469.0
3785,2018,12,2,2,4.1723031135531095,0,40.460506020939796,2.0,0,0.0,0,6834.9850820601005
3786,2017,1,2,1,3.6830806246257,0,41.2063252590737,0.0,0,0.0,1,6065.09642991103
3787,2018,12,2,2,4.88622619047619,0,40.6097023809524,4.0,0,0.0,1,6969.746527777779
3788,2017,1,2,2,4.1911711163395795,0,40.809895582514,0.0,1,1.0,0,6032.160004854661
3789,2017,1,0,1,4.00718359856518,0,40.4639772727273,0.0,3,0.0,1,6762.767164696421
3790,2017,1,2,2,4.22536881685124,0,40.428527767042496,0.0,1,1.0,1,6927.16367895412
3791,2017,1,2,1,5.0,1,42.0,0.0,0,0.0,0,10000.0
3792,2017,1,2,7,1.0,0,43.0,1.0,3,1.0,1,5416.0
3793,2017,1,2,1,3.0,0,43.0,0.0,0,0.0,0,5397.0
3794,2017,12,2,5,3.7421190430667104,0,40.434221976096296,0.0,2,1.0,0,6864.11238986838
3795,2017,12,2,5,7.0,0,44.0,1.0,2,0.0,1,10000.0
3796,2017,1,2,2,2.0,0,45.0,0.0,2,0.0,0,3833.0
3797,2017,1,2,5,5.47261904761905,1,41.694523809523794,0.0,3,0.0,0,6392.47371428571
3798,2017,12,2,2,2.0,1,45.0,4.0,2,0.0,0,8500.0
3799,2017,12,2,1,5.0,0,40.0,0.0,2,1.0,0,7166.0
3800,2017,12,2,2,3.0,0,40.0,3.0,0,0.0,0,9000.0
3801,2017,12,2,2,5.10358453416377,0,41.130448574327296,5.0,2,1.0,1,7636.39359304152
3802,2019,1,2,2,4.26138437820312,0,41.0792931889243,1.0,3,1.0,1,7627.85606106677
3803,2017,1,0,2,4.87671044546851,0,39.9600317460317,0.0,2,1.0,1,8022.338354218879
3804,2017,12,2,2,8.0,0,45.0,0.0,2,0.0,0,7500.0
3805,2017,1,2,2,4.1723031135531095,0,40.460506020939796,2.0,0,0.0,0,6834.9850820601005
3806,2017,1,2,2,8.55280555555556,0,42.2270238095238,1.0,1,0.0,0,7958.336511904759
3807,2017,1,2,2,5.0,0,40.0,0.0,2,1.0,0,7166.0
3808,2017,1,2,4,5.0,1,40.0,1.0,2,1.0,1,7166.0
3809,2017,12,2,2,4.04073862302981,0,40.9044485061286,0.0,2,0.0,0,7107.089169939409
3810,2017,1,2,0,5.0,1,40.0,1.0,2,0.0,0,7166.0
3811,2017,12,2,2,3.75654483425072,0,40.5298498913368,0.0,1,0.0,1,5928.7513823105
3812,2017,1,2,5,4.0,0,45.0,0.0,2,1.0,1,8961.0
3813,2017,12,2,7,4.05321578421579,0,40.692685786435796,0.0,2,0.0,0,7614.8319642857205
3814,2017,1,2,2,4.0,0,40.0,0.0,2,1.0,1,10000.0
3815,2018,1,2,1,5.12024312760073,0,41.09457382013021,0.0,1,1.0,0,5871.87845699334
3816,2017,1,2,7,3.32847846889952,0,43.2708412698413,0.0,3,1.0,0,5976.72412087912
3817,2017,1,2,1,2.0,0,40.0,2.0,2,0.0,0,7916.0
3818,2017,12,2,2,2.0,0,40.0,0.0,3,1.0,1,7916.0
3819,2018,12,2,2,3.0,0,38.0,5.0,4,1.0,0,10583.0
3820,2017,12,2,2,4.0,0,40.0,1.0,2,0.0,0,9583.0
3821,2018,12,2,2,6.0,0,38.0,0.0,2,0.0,1,5833.0
3822,2018,12,2,1,5.12024312760073,0,41.09457382013021,0.0,1,1.0,0,5871.87845699334
3823,2017,12,2,5,2.0,0,40.0,5.0,2,1.0,1,9333.0
3824,2017,12,2,7,5.0,1,40.0,5.0,0,0.0,1,7166.0
3825,2017,1,2,4,5.02333333333333,1,41.088333333333296,3.0,2,0.0,1,8031.3025
3826,2017,1,0,5,5.0,1,40.0,3.0,3,0.0,0,7166.0
3827,2017,1,2,4,4.92311111111111,1,41.0809285714286,2.0,3,1.0,0,7243.51344047619
3828,2017,1,2,1,3.0,0,40.0,0.0,2,1.0,1,6000.0
3829,2017,1,2,1,3.0,1,40.0,0.0,2,1.0,0,5833.0
3830,2017,12,2,5,5.0,1,40.0,1.0,2,1.0,1,7166.0
3831,2017,1,2,2,2.0,0,42.0,0.0,0,0.0,0,4750.0
3832,2018,12,2,1,5.604428571428571,0,40.036333333333296,5.0,0,0.0,0,7485.665166666659
3833,2017,12,2,2,5.0,1,40.0,0.0,2,0.0,1,7166.0
3834,2017,1,2,2,4.7719611254701695,0,40.7615858249761,1.0,2,0.0,1,8021.9375778557915
3835,2017,1,2,2,4.9070636832688095,0,40.727005354549604,0.0,0,0.0,1,6600.64001429953
3836,2017,1,2,5,4.0,0,40.0,0.0,2,1.0,0,10000.0
3837,2017,1,2,2,1.0,0,40.0,0.0,2,1.0,1,4583.0
3838,2018,12,2,2,5.0,1,40.0,0.0,3,1.0,1,7166.0
3839,2017,1,2,5,5.0,1,40.0,1.0,2,0.0,0,7166.0
3840,2018,12,2,2,10.0,0,40.0,0.0,3,1.0,1,8666.0
3841,2017,1,2,2,2.0,0,40.0,2.0,3,0.0,1,4678.0
